date,return
1992-09-09 00:00:00+00:00,-0.010182
1992-09-10 00:00:00+00:00,0.10407400000000001
1992-09-11 00:00:00+00:00,0.13542500000000002
1992-09-14 00:00:00+00:00,-0.060412
1992-09-15 00:00:00+00:00,0.0037519999999999997
1992-09-16 00:00:00+00:00,0.048326
1992-09-17 00:00:00+00:00,-0.008214
1992-09-18 00:00:00+00:00,-0.00978
1992-09-21 00:00:00+00:00,-0.032317
1992-09-22 00:00:00+00:00,-0.016852
1992-09-23 00:00:00+00:00,-0.015733999999999998
1992-09-24 00:00:00+00:00,0.029363999999999998
1992-09-25 00:00:00+00:00,0.0008359999999999999
1992-09-28 00:00:00+00:00,-0.008285
1992-09-29 00:00:00+00:00,-0.020167
1992-09-30 00:00:00+00:00,-0.01236
1992-10-05 00:00:00+00:00,-0.036659000000000004
1992-10-06 00:00:00+00:00,-0.005752
1992-10-07 00:00:00+00:00,-0.011948
1992-10-08 00:00:00+00:00,-0.036375000000000005
1992-10-09 00:00:00+00:00,0.03063
1992-10-12 00:00:00+00:00,0.052348
1992-10-13 00:00:00+00:00,-0.026131
1992-10-14 00:00:00+00:00,-0.016715999999999998
1992-10-15 00:00:00+00:00,-0.00031099999999999997
1992-10-16 00:00:00+00:00,0.002219
1992-10-19 00:00:00+00:00,-0.054839
1992-10-20 00:00:00+00:00,-0.027816
1992-10-21 00:00:00+00:00,-0.055382
1992-10-22 00:00:00+00:00,-0.08916299999999999
1992-10-23 00:00:00+00:00,0.042336
1992-10-26 00:00:00+00:00,-0.10665
1992-10-27 00:00:00+00:00,-0.131548
1992-10-28 00:00:00+00:00,0.030467
1992-10-29 00:00:00+00:00,0.047592999999999996
1992-10-30 00:00:00+00:00,0.046554000000000005
1992-11-02 00:00:00+00:00,-0.07861699999999999
1992-11-03 00:00:00+00:00,-0.010511999999999999
1992-11-04 00:00:00+00:00,-0.020905
1992-11-05 00:00:00+00:00,-0.01551
1992-11-06 00:00:00+00:00,-0.009422
1992-11-09 00:00:00+00:00,-0.065591
1992-11-10 00:00:00+00:00,-0.081623
1992-11-11 00:00:00+00:00,0.022820999999999998
1992-11-12 00:00:00+00:00,0.013648
1992-11-13 00:00:00+00:00,-0.008093
1992-11-16 00:00:00+00:00,-0.0425
1992-11-17 00:00:00+00:00,-0.017919
1992-11-18 00:00:00+00:00,0.047305
1992-11-19 00:00:00+00:00,-0.022765
1992-11-20 00:00:00+00:00,0.00515
1992-11-23 00:00:00+00:00,0.028116
1992-11-24 00:00:00+00:00,0.086922
1992-11-25 00:00:00+00:00,0.35463700000000004
1992-11-26 00:00:00+00:00,-0.018938
1992-11-27 00:00:00+00:00,0.152763
1992-11-30 00:00:00+00:00,0.152395
1992-12-01 00:00:00+00:00,-0.011840000000000002
1992-12-02 00:00:00+00:00,0.008801
1992-12-03 00:00:00+00:00,0.13161699999999998
1992-12-04 00:00:00+00:00,-0.0014050000000000002
1992-12-07 00:00:00+00:00,-0.017664
1992-12-08 00:00:00+00:00,-0.052441
1992-12-09 00:00:00+00:00,-0.10979699999999999
1992-12-10 00:00:00+00:00,-0.081632
1992-12-11 00:00:00+00:00,0.16770800000000002
1992-12-14 00:00:00+00:00,-0.025453999999999997
1992-12-15 00:00:00+00:00,-0.034543
1992-12-16 00:00:00+00:00,0.006575999999999999
1992-12-17 00:00:00+00:00,0.034927
1992-12-18 00:00:00+00:00,-0.012990999999999999
1992-12-21 00:00:00+00:00,0.051879
1992-12-22 00:00:00+00:00,-0.008944
1992-12-23 00:00:00+00:00,0.006755
1992-12-24 00:00:00+00:00,0.039236
1992-12-25 00:00:00+00:00,0.007049
1992-12-28 00:00:00+00:00,-0.010255
1992-12-29 00:00:00+00:00,0.016257
1992-12-30 00:00:00+00:00,-0.0027389999999999997
1992-12-31 00:00:00+00:00,0.018401
1993-01-04 00:00:00+00:00,0.047008999999999995
1993-01-06 00:00:00+00:00,0.042263999999999996
1993-01-07 00:00:00+00:00,0.026824
1993-01-08 00:00:00+00:00,0.024581
1993-01-11 00:00:00+00:00,0.10225300000000001
1993-01-12 00:00:00+00:00,-0.007807
1993-01-13 00:00:00+00:00,0.037469
1993-01-14 00:00:00+00:00,0.059839
1993-01-15 00:00:00+00:00,-0.027791
1993-01-18 00:00:00+00:00,-0.00484
1993-01-19 00:00:00+00:00,-0.058944
1993-01-20 00:00:00+00:00,0.051909000000000004
1993-01-21 00:00:00+00:00,0.029972
1993-01-22 00:00:00+00:00,0.021709999999999997
1993-01-27 00:00:00+00:00,0.061745999999999995
1993-01-28 00:00:00+00:00,-0.010537000000000001
1993-01-29 00:00:00+00:00,0.044184
1993-02-01 00:00:00+00:00,0.069803
1993-02-02 00:00:00+00:00,0.027017000000000003
1993-02-03 00:00:00+00:00,-0.004144
1993-02-04 00:00:00+00:00,0.056545
1993-02-05 00:00:00+00:00,-0.030337
1993-02-08 00:00:00+00:00,0.044877
1993-02-09 00:00:00+00:00,0.061106
1993-02-10 00:00:00+00:00,-0.013692
1993-02-11 00:00:00+00:00,-0.040637999999999994
